,sensors_Torque_cmd,sensors_TV_delta_torque,sensors_TC_Tmax_FL,sensors_TC_Tmax_FR,sensors_TC_Tmax_RL,sensors_TC_Tmax_RR,MISC_Pos_Trq_Limit_FL,MISC_Pos_Trq_Limit_FR,MISC_Pos_Trq_Limit_RL,MISC_Pos_Trq_Limit_RR
45.3,0.0,0.0,98.636451,99.19808,148.79387,149.355504,0.0,0.0,0.82726,0.844376
45.31,0.0,0.0,98.676815,99.129267,148.873761,149.326214,0.0,0.0,0.82753,0.842922
45.32,0.0,0.0,98.61156,99.142049,148.873065,149.403548,0.0,0.0,0.830648,0.843052
45.33,0.0,0.0,98.732196,99.059859,148.956737,149.2844,0.0,0.0,0.832342,0.846918
45.34,0.0,0.0,98.718684,99.03075,148.994709,149.306781,0.0,0.0,0.83347,0.842451
45.35,0.0,0.0,98.688106,99.04697,148.976061,149.334925,0.0,0.0,0.835868,0.844434
45.36,0.0,0.0,98.733292,98.920512,149.094073,149.281294,0.0,0.0,0.835758,0.845614
45.37,0.0,0.0,98.599092,99.004766,149.009519,149.4152,0.0,0.0,0.841242,0.846388
45.38,0.0,0.0,98.690524,99.06497,148.936936,149.31137,0.0,0.0,0.840427,0.851609
45.39,0.0,0.0,98.742794,98.945601,149.050036,149.252855,0.0,0.0,0.83382,0.844094
45.4,0.0,0.0,98.647826,99.053471,148.942769,149.34842,0.0,0.0,0.0,0.0
45.41,0.0,0.0,98.774899,99.055711,148.931328,149.212127,0.0,0.0,0.835503,0.84665
45.42,0.0,0.0,98.748375,98.982393,149.004082,149.238093,0.0,0.0,0.831257,0.838938
45.43,0.0,0.0,98.694747,99.10038,148.888911,149.294539,0.0,0.0,0.836156,0.842573
45.44,0.0,0.0,98.836562,99.039364,148.942198,149.144993,0.0,0.0,0.831193,0.842309
45.45,0.0,0.0,98.762826,99.012437,148.967523,149.21714,0.0,0.0,0.0,0.0
45.46,0.0,0.0,98.755834,99.130239,148.84847,149.222881,0.0,0.0,0.0,0.0
45.47,0.0,0.0,98.834844,99.037641,148.939607,149.142399,0.0,0.0,0.827289,0.83752
45.48,0.0,0.0,98.724833,99.068037,148.918425,149.261636,0.0,0.0,0.830119,0.835656
45.49,0.0,0.0,98.751117,99.156753,148.833704,149.239333,0.0,0.0,0.832014,0.841416
45.5,0.0,0.0,98.751117,99.156753,148.833704,149.239333,0.0,0.0,0.82641,0.837492
45.51,0.0,0.0,98.787467,99.068291,148.934696,149.215525,0.0,0.0,0.82641,0.837492
45.52,0.0,0.0,98.747459,99.07511,148.932989,149.260641,0.0,0.0,0.0,0.0
45.53,0.0,0.0,98.749389,99.030228,148.986342,149.267187,0.0,0.0,0.831817,0.84079
45.54,0.0,0.0,98.732572,99.013422,149.007727,149.288565,0.0,0.0,0.834634,0.842333
45.55,0.0,0.0,98.719989,99.03204,148.981087,149.293144,0.0,0.0,0.836264,0.84397
45.56,0.0,0.0,98.770684,98.989114,149.018184,149.236614,0.0,0.0,0.835261,0.843822
45.57,0.0,0.0,98.752452,98.986479,149.010233,149.244254,0.0,0.0,0.835957,0.841944
45.58,0.0,0.0,98.766863,99.000873,148.985222,149.219233,0.0,0.0,0.836217,0.842634
45.59,0.0,0.0,98.696368,99.023994,148.965,149.292626,0.0,0.0,0.834551,0.840962
45.6,0.0,0.0,98.74255,99.101369,148.886784,149.245597,0.0,0.0,0.835441,0.844434
45.61,0.0,0.0,98.770731,99.035938,148.952223,149.217436,0.0,0.0,0.829682,0.839499
45.62,0.0,0.0,98.691935,99.050773,148.950676,149.309508,0.0,0.0,0.83254,0.839799
45.63,0.0,0.0,98.735615,99.094448,148.907471,149.266304,0.0,0.0,0.0,0.0
45.64,0.0,0.0,98.716711,99.01314,148.98775,149.28419,0.0,0.0,0.830829,0.840654
45.65,0.0,0.0,98.660107,99.050163,148.957338,149.347394,0.0,0.0,0.835933,0.844068
45.66,0.0,0.0,98.737037,99.033476,148.971682,149.268116,0.0,0.0,0.83578,0.846498
45.67,0.0,0.0,98.682606,99.010248,148.990982,149.318625,0.0,0.0,0.834356,0.842482
45.68,0.0,0.0,98.658945,99.08018,148.916775,149.338004,0.0,0.0,0.837118,0.846119
45.69,0.0,0.0,98.734666,99.062296,148.929298,149.256928,0.0,0.0,0.015875,0.016009
45.7,0.0,0.0,98.659366,99.018199,148.979445,149.338272,0.0,0.0,0.0,0.0
45.71,0.0,0.0,98.674654,99.080301,148.920917,149.326576,0.0,0.0,0.837211,0.847075
45.72,0.0,0.0,98.727162,99.039196,148.960752,149.27278,0.0,0.0,0.833397,0.84453
45.73,0.0,0.0,98.65411,99.075344,148.925048,149.346295,0.0,0.0,0.0,0.0
45.74,0.0,0.0,98.717159,99.091582,148.899183,149.2736,0.0,0.0,0.83425,0.845819
45.75,0.0,0.0,98.728578,99.024992,148.958919,149.255327,0.0,0.0,0.0,0.0
45.76,0.0,0.0,98.66125,99.082462,148.904663,149.325875,0.0,0.0,0.83423,0.842355
45.77,0.0,0.0,98.736125,99.094938,148.892657,149.251481,0.0,0.0,0.833104,0.844665
45.78,0.0,0.0,98.72015,99.063366,148.926946,149.27015,0.0,0.0,0.830211,0.840032
45.79,0.0,0.0,98.708192,99.113829,148.878012,149.283643,0.0,0.0,0.830142,0.841251
45.8,0.0,0.0,98.789686,99.054893,148.934081,149.199282,0.0,0.0,0.830142,0.841251
45.81,0.0,0.0,98.714846,99.011269,148.984935,149.281369,0.0,0.0,0.830945,0.838197
45.82,0.0,0.0,98.733903,99.045939,148.955334,149.267376,0.0,0.0,0.835905,0.84404
45.83,0.0,0.0,98.800829,98.956852,149.047792,149.203815,0.0,0.0,0.833589,0.842141
45.84,0.0,0.0,98.73943,98.97347,149.037331,149.271366,0.0,0.0,0.836787,0.841062
45.85,0.0,0.0,98.770924,98.989355,149.018547,149.236977,0.0,0.0,0.837906,0.84433
45.86,0.0,0.0,98.786856,98.974072,149.034637,149.221853,0.0,0.0,0.83596,0.841948
45.87,0.0,0.0,98.710684,98.975913,149.033057,149.29828,0.0,0.0,0.836388,0.841518
45.88,0.0,0.0,98.762875,98.981295,149.021981,149.240407,0.0,0.0,0.838542,0.845829
45.89,0.0,0.0,98.71056,98.960196,149.044485,149.294127,0.0,0.0,0.0,0.0
45.9,0.0,0.0,98.683942,99.05838,148.942572,149.317017,0.0,0.0,0.839263,0.846123
45.91,0.0,0.0,98.749211,98.99884,148.993732,149.243349,0.0,0.0,0.0,0.0
45.92,0.0,0.0,98.688306,99.000341,148.995623,149.307646,0.0,0.0,0.835447,0.84229
45.93,0.0,0.0,98.674945,99.03376,148.956193,149.315009,0.0,0.0,0.837297,0.845869
45.94,0.0,0.0,98.723674,99.020086,148.967099,149.263511,0.0,0.0,0.015917,0.016032
45.95,0.0,0.0,98.672586,99.062617,148.929415,149.319446,0.0,0.0,0.834783,0.842911
45.96,0.0,0.0,98.749873,99.093079,148.893856,149.237067,0.0,0.0,0.834086,0.844791
45.97,0.0,0.0,98.735518,99.00073,148.992611,149.257817,0.0,0.0,0.829885,0.839274
45.98,0.0,0.0,98.666045,99.102891,148.900291,149.33713,0.0,0.0,0.835775,0.843049
45.99,0.0,0.0,98.748494,99.091723,148.907359,149.250575,0.0,0.0,0.832457,0.844444
46.0,0.0,0.0,98.711844,99.008276,148.995995,149.292427,0.0,0.0,0.830489,0.839882
46.01,0.0,0.0,98.678331,99.083993,148.926468,149.332142,0.0,0.0,0.836488,0.844625
46.02,0.0,0.0,98.738067,99.034509,148.973237,149.269673,0.0,0.0,0.0,0.0
46.03,0.0,0.0,98.654493,98.997733,149.014867,149.358114,0.0,0.0,0.834371,0.842498
46.04,0.0,0.0,98.678726,99.08439,148.927064,149.332739,0.0,0.0,0.839115,0.84856
46.05,0.0,0.0,98.747034,98.996668,149.006016,149.255656,0.0,0.0,0.833458,0.844591
46.06,0.0,0.0,98.665052,98.992698,149.011255,149.338901,0.0,0.0,0.836041,0.842888
46.07,0.0,0.0,98.728628,99.071846,148.92415,149.267374,0.0,0.0,0.0,0.0
46.08,0.0,0.0,98.763747,98.982162,149.007719,149.226133,0.0,0.0,0.0,0.0
46.09,0.0,0.0,98.682514,99.010157,148.990844,149.318486,0.0,0.0,0.835853,0.84184
46.1,0.0,0.0,98.743537,99.039971,148.965901,149.262336,0.0,0.0,0.837116,0.846118
46.11,0.0,0.0,98.734725,98.953151,149.057423,149.275856,0.0,0.0,0.833826,0.84195
46.12,0.0,0.0,98.67619,99.003852,149.012477,149.34014,0.0,0.0,0.0,0.0
46.13,0.0,0.0,98.762539,99.043363,148.959438,149.240268,0.0,0.0,0.838278,0.847286
46.14,0.0,0.0,98.733093,99.013886,148.961755,149.242553,0.0,0.0,0.832951,0.840641
46.15,0.0,0.0,98.666669,99.11899,148.811695,149.264016,0.0,0.0,0.834391,0.842087
46.16,0.0,0.0,98.666669,99.11899,148.811695,149.264016,0.0,0.0,0.015722,0.015866
46.17,0.0,0.0,98.784928,99.143653,148.779371,149.13809,0.0,0.0,0.015722,0.015866
46.18,0.0,0.0,98.752378,99.157917,148.77334,149.178872,0.0,0.0,0.0,0.0
46.19,0.0,0.0,98.791223,99.181183,148.765618,149.155578,0.0,0.0,0.015559,0.015687
46.2,0.0,0.0,98.817405,99.1138,148.859204,149.155599,0.0,0.0,0.822115,0.832738
46.21,0.0,0.0,98.797359,99.062565,148.930069,149.195286,0.0,0.0,0.826175,0.834258
46.22,0.0,0.0,98.816144,98.987771,149.012545,149.184166,0.0,0.0,0.830435,0.837684
46.23,0.0,0.0,98.830025,98.89243,149.114776,149.17718,0.0,0.0,0.834412,0.839108
46.24,0.0,0.0,98.778718,98.85673,149.150433,149.22844,0.0,0.0,0.839684,0.841394
46.25,0.0,0.0,98.827854,98.812248,149.185146,149.169533,0.0,0.0,0.843224,0.845368
46.26,0.0,0.0,98.817903,98.849109,149.135291,149.166502,0.0,0.0,0.843911,0.843483
46.27,0.0,0.0,98.841663,98.90406,149.07001,149.132407,0.0,0.0,0.016018,0.016028
46.28,0.0,0.0,98.819772,98.944561,149.021693,149.146482,0.0,0.0,0.837344,0.839052
46.29,0.0,0.0,98.766908,99.032088,148.930889,149.196062,0.0,0.0,0.835379,0.838794
46.3,0.0,0.0,98.764212,99.076212,148.891993,149.203981,0.0,0.0,0.831858,0.839113
46.31,0.0,0.0,98.744952,99.13495,148.836024,149.226022,0.0,0.0,0.829661,0.83819
46.32,0.0,0.0,98.705992,99.173992,148.797092,149.265086,0.0,0.0,0.827035,0.837693
46.33,0.0,0.0,98.660654,99.17546,148.802905,149.31771,0.0,0.0,0.825995,0.83879
46.34,0.0,0.0,98.639793,99.201405,148.783324,149.344942,0.0,0.0,0.82754,0.841639
46.35,0.0,0.0,98.633131,99.16357,148.827695,149.358128,0.0,0.0,0.826955,0.842341
46.36,0.0,0.0,98.62519,99.108839,148.897291,149.380952,0.0,0.0,0.829538,0.844086
46.37,0.0,0.0,98.627509,99.048789,148.978431,149.39971,0.0,0.0,0.833448,0.846737
46.38,0.0,0.0,98.582347,98.941255,149.112651,149.47156,0.0,0.0,0.837616,0.84921
46.39,0.0,0.0,98.481584,98.902957,149.179198,149.600583,0.0,0.0,0.846128,0.856048
46.4,0.0,0.0,98.509081,98.86804,149.220413,149.579372,0.0,0.0,0.852453,0.864158
46.41,0.0,0.0,98.473384,98.785519,149.294933,149.607074,0.0,0.0,0.85388,0.86385
46.42,0.0,0.0,98.400381,98.821725,149.243708,149.665052,0.0,0.0,0.859339,0.868031
46.43,0.0,0.0,98.465945,98.840429,149.190351,149.564841,0.0,0.0,0.016691,0.01683
46.44,0.0,0.0,98.485607,98.922424,149.06437,149.501181,0.0,0.0,0.854398,0.864805
46.45,0.0,0.0,98.561945,99.029821,148.875762,149.343632,0.0,0.0,0.847357,0.859455
46.46,0.0,0.0,98.561945,99.029821,148.875762,149.343632,0.0,0.0,0.835729,0.848601
46.47,0.0,0.0,98.738666,99.081724,148.799115,149.14218,0.0,0.0,0.835729,0.848601
46.48,0.0,0.0,98.797333,99.171566,148.693099,149.067337,0.0,0.0,0.826599,0.835966
46.49,0.0,0.0,98.91187,99.239326,148.620397,148.947853,0.0,0.0,0.819195,0.829368
46.5,0.0,0.0,98.989109,99.238623,148.639165,148.888667,0.0,0.0,0.811869,0.820722
46.51,0.0,0.0,98.991999,99.257111,148.647397,148.912521,0.0,0.0,0.810376,0.817107
46.52,0.0,0.0,99.024697,99.165075,148.773971,148.914344,0.0,0.0,0.810323,0.817477
46.53,0.0,0.0,98.924689,99.080702,148.907417,149.063417,0.0,0.0,0.815881,0.819675
46.54,-0.0,0.0,98.860855,99.016888,149.013656,149.169695,0.0,0.0,0.825494,0.829738
46.55,-0.0,0.0,98.772918,98.882164,149.18082,149.290066,0.0,0.0,0.832667,0.836931
46.56,-0.0,0.0,98.628587,98.847087,149.24029,149.45879,0.0,0.0,0.844206,0.847211
46.57,-0.0,0.0,98.624482,98.780554,149.311749,149.467827,0.0,0.0,0.851473,0.85752
46.58,-0.0,0.0,98.542935,98.730206,149.352526,149.539798,0.0,0.0,0.855598,0.859925
46.59,-0.018198,0.0,98.45002,98.808944,149.255954,149.614891,0.0,0.0,0.0,0.0
46.6,-0.0,0.0,98.538451,98.834922,149.201975,149.498447,0.000187,0.000187,0.000283,0.000284
46.61,-0.0,0.0,98.492871,98.914107,149.086968,149.508204,0.0,0.0,0.852799,0.86102
46.62,0.0,0.0,98.491902,99.037896,148.930211,149.476193,0.0,0.0,0.848192,0.859862
46.63,0.0,0.0,98.5799,99.110219,148.825268,149.355581,0.0,0.0,0.83987,0.854947
46.64,0.0,0.0,98.573099,99.196944,148.71416,149.338017,0.0,0.0,0.831871,0.846438
46.65,0.0,0.0,98.642422,99.26624,148.631833,149.255645,0.0,0.0,0.826226,0.843326
46.66,0.0,0.0,98.729134,99.259354,148.629842,149.160056,0.0,0.0,0.0,0.0
46.67,0.0,0.0,98.737686,99.25231,148.638767,149.153391,0.0,0.0,0.817269,0.831699
46.68,0.0,0.0,98.814536,99.220023,148.680206,149.0857,0.0,0.0,0.817486,0.831491
46.69,0.0,0.0,98.870862,99.151588,148.764576,149.045308,0.0,0.0,0.015352,0.015478
46.7,0.0,0.0,98.864415,99.082778,148.847999,149.066361,0.0,0.0,0.820215,0.82784
46.71,0.0,0.0,98.879389,99.035379,148.917032,149.073023,0.0,0.0,0.824848,0.830792
46.72,0.0,0.0,98.831525,98.956321,149.023843,149.14864,0.0,0.0,0.827943,0.832193
46.73,0.0,0.0,98.780546,98.905356,149.102743,149.227553,0.0,0.0,0.834928,0.838341
46.74,0.0,0.0,98.728149,98.868583,149.167948,149.308376,0.0,0.0,0.840444,0.843871
46.75,0.0,0.0,98.676888,98.832944,149.234904,149.390967,0.0,0.0,0.845233,0.8491
46.76,0.0,0.0,98.676888,98.832944,149.234904,149.390967,0.0,0.0,0.850053,0.854364
46.77,0.0,0.0,98.635407,98.822666,149.242593,149.429852,0.0,0.0,0.850053,0.854364
46.78,0.0,0.0,98.603309,98.821781,149.23327,149.451729,0.0,0.0,0.851766,0.856947
46.79,0.0,0.0,98.58658,98.836247,149.200339,149.450013,0.0,0.0,0.852356,0.858406
46.8,0.0,0.0,98.598584,98.926237,149.082396,149.410049,0.0,0.0,0.851278,0.85819
46.81,0.0,0.0,98.641322,98.984517,148.994973,149.338174,0.0,0.0,0.844666,0.85371
46.82,0.0,0.0,98.671696,99.061675,148.896905,149.286884,0.0,0.0,0.838918,0.84836
46.83,0.0,0.0,98.671666,99.186399,148.757209,149.271943,0.0,0.0,0.83282,0.843516
46.84,0.0,0.0,98.697165,99.243086,148.694549,149.240475,0.0,0.0,0.82521,0.839287
46.85,0.0,0.0,98.701137,99.293857,148.650122,149.242855,0.0,0.0,0.821049,0.835945
46.86,0.0,0.0,98.685684,99.309657,148.650321,149.274288,0.0,0.0,0.81835,0.834508
46.87,0.0,0.0,98.703501,99.233917,148.746876,149.277286,0.0,0.0,0.818561,0.835581
46.88,0.0,0.0,98.673728,99.204184,148.795427,149.32589,0.0,0.0,0.823099,0.837587
46.89,0.0,0.0,98.679314,99.147393,148.86589,149.333975,0.0,0.0,0.826394,0.840915
46.9,0.0,0.0,98.729393,98.994639,149.03012,149.295372,0.0,0.0,0.829966,0.842796
46.91,0.0,0.0,98.713745,98.963404,149.064881,149.314547,0.0,0.0,0.837566,0.844849
46.92,0.0,0.0,98.74096,98.896997,149.128909,149.284933,0.0,0.0,0.83994,0.846803
46.93,0.0,0.0,98.777127,98.823934,149.202444,149.249239,0.0,0.0,0.842808,0.847099
46.94,-0.0,0.0,98.746643,98.887067,149.13351,149.273929,0.0,0.0,0.016162,0.016177
46.95,-0.0,0.0,98.791288,98.869301,149.138213,149.216219,0.0,0.0,0.842989,0.84685
46.96,-0.0,0.0,98.770522,98.895328,149.103196,149.228002,0.0,0.0,0.842152,0.844294
46.97,-0.0,0.0,98.726296,99.007105,148.982665,149.26348,0.0,0.0,0.840923,0.84435
46.98,-0.0,0.0,98.764325,98.99833,148.981394,149.215399,0.0,0.0,0.835543,0.843246
46.99,-0.0,0.0,98.701798,99.060599,148.918802,149.277602,0.0,0.0,0.834513,0.840923
47.0,-0.0,0.0,98.700747,99.137554,148.843544,149.280358,0.0,0.0,0.832829,0.842665
47.01,-0.0,0.0,98.701693,99.091717,148.895424,149.285448,0.0,0.0,0.828597,0.840554
47.02,-0.0,0.0,98.624839,99.139684,148.857961,149.372807,0.0,0.0,0.83139,0.842077
47.03,-0.0,0.0,98.667669,99.135723,148.863931,149.331979,0.0,0.0,0.831381,0.845515
47.04,-0.0,0.0,98.668457,99.07411,148.927156,149.332803,0.0,0.0,0.83042,0.843252
47.05,-0.0,0.0,98.609806,99.109055,148.893635,149.39289,0.0,0.0,0.833753,0.847476
47.06,-0.0,0.0,98.711212,99.085636,148.905807,149.280237,0.0,0.0,0.833753,0.847476
47.07,-0.0,0.0,98.699095,99.042303,148.94192,149.285128,0.0,0.0,0.831624,0.841884
47.08,-0.0,0.0,98.730356,99.104759,148.872346,149.246755,0.0,0.0,0.834135,0.843549
47.09,-0.0,0.0,98.798579,99.07937,148.889163,149.169941,0.0,0.0,0.829408,0.839652
47.1,-0.0,0.0,98.752034,99.079639,148.893159,149.220764,0.0,0.0,0.828485,0.836152
47.11,-0.0,0.0,98.785963,99.113578,148.866445,149.194059,0.0,0.0,0.83001,0.838971
47.12,-0.0,0.0,98.834743,99.068759,148.916231,149.150241,0.0,0.0,0.827392,0.836338
47.13,-0.0,0.0,98.758312,99.054741,148.94143,149.237853,0.0,0.0,0.82868,0.835066
47.14,-0.0,0.0,98.766523,99.078564,148.926618,149.238664,0.0,0.0,0.832167,0.840282
47.15,-0.0,0.0,98.75854,98.992582,149.01942,149.253455,0.0,0.0,0.830944,0.839482
47.16,-0.0,0.0,98.690805,98.971654,149.053787,149.334642,0.0,0.0,0.836308,0.842726
47.17,-0.0,0.0,98.718658,98.983909,149.045096,149.31034,0.0,0.0,0.840036,0.847761
47.18,-0.0,0.0,98.696298,98.930348,149.096948,149.330998,0.0,0.0,0.838662,0.845949
47.19,-0.0,0.0,98.642141,98.969814,149.054638,149.382311,0.0,0.0,0.842291,0.848733
47.2,-0.0,0.0,98.6862,98.967036,149.046832,149.327674,0.0,0.0,0.841541,0.850569
47.21,-0.0,0.0,98.675752,98.956576,149.046672,149.327502,0.0,0.0,0.839967,0.847691
47.22,-0.0,0.0,98.636182,98.995021,149.006822,149.365655,0.0,0.0,0.84044,0.848167
47.23,-0.0,0.0,98.6998,99.027438,148.97018,149.297818,0.0,0.0,0.839377,0.849255
47.24,-0.0,0.0,98.674356,99.001991,148.99412,149.321756,0.0,0.0,0.835493,0.844485
47.25,-0.0,0.0,98.675401,99.018634,148.984084,149.327318,0.0,0.0,0.837622,0.846627
47.26,-0.0,0.0,98.734766,98.9844,149.018673,149.268313,0.0,0.0,0.836916,0.846348
47.27,-0.0,0.0,98.699638,98.980459,149.020355,149.301182,0.0,0.0,0.837113,0.843964
47.28,-0.0,0.0,98.707451,98.972671,149.028175,149.293389,0.0,0.0,0.838283,0.845998
47.29,-0.0,0.0,98.767134,98.969946,149.024439,149.227244,0.0,0.0,0.838494,0.84578
47.3,-0.0,0.0,98.752537,98.986544,148.994773,149.22878,0.0,0.0,0.836626,0.842186
47.31,-0.0,0.0,98.776153,98.994553,148.979698,149.198086,0.0,0.0,0.0,0.0
47.32,-0.0,0.0,98.809147,99.043147,148.924364,149.158357,0.0,0.0,0.834158,0.840137
47.33,-0.0,0.0,98.773967,99.085953,148.875543,149.187535,0.0,0.0,0.830173,0.836565
47.34,-0.0,0.0,98.776729,99.088724,148.879706,149.191707,0.0,0.0,0.828556,0.83708
47.35,-0.0,0.0,98.775199,99.133996,148.842559,149.201355,0.0,0.0,0.826422,0.836218
47.36,-0.0,0.0,98.743765,99.133784,148.849813,149.239832,0.0,0.0,0.826422,0.836218
47.37,-0.0,0.0,98.697457,99.0719,148.931808,149.306245,0.0,0.0,0.0,0.0
47.38,-0.0,0.0,98.657687,99.078963,148.946042,149.367318,0.0,0.0,0.833297,0.843567
47.39,-0.0,0.0,98.617422,99.00753,149.033235,149.423343,0.0,0.0,0.834931,0.846506
47.4,-0.0,0.0,98.62271,98.934813,149.114893,149.426983,0.0,0.0,0.840795,0.851548
47.41,-0.0,0.0,98.653562,98.934435,149.106732,149.387593,0.0,0.0,0.845125,0.85374
47.42,-0.0,0.0,98.656847,98.890898,149.130928,149.364973,0.0,0.0,0.843885,0.851629
47.43,-0.0,0.0,98.651352,98.916572,149.083798,149.349011,0.0,0.0,0.0,0.0
47.44,-0.0,0.0,98.700445,98.996843,148.97879,149.275188,0.0,0.0,0.843316,0.850624
47.45,-0.0,0.0,98.748651,98.998242,148.961716,149.211313,0.0,0.0,0.836317,0.844453
47.46,-0.0,0.0,98.776534,99.088508,148.863845,149.175825,0.0,0.0,0.834185,0.841022
47.47,-0.0,0.0,98.831919,99.15948,148.779997,149.107558,0.0,0.0,0.0,0.0
47.48,-0.0,0.0,98.831919,99.15948,148.779997,149.107558,0.0,0.0,0.015471,0.015573
47.49,-0.0,0.0,98.8418,99.138163,148.802557,149.098913,0.0,0.0,0.015471,0.015573
47.5,-0.0,0.0,98.88697,99.120948,148.823671,149.057642,0.0,0.0,0.0,0.0
47.51,-0.0,0.0,98.877231,99.064407,148.890552,149.077727,0.0,0.0,0.015468,0.015542
47.52,-0.0,0.0,98.847814,99.035004,148.939624,149.126814,0.0,0.0,0.826474,0.831571
47.53,-0.0,0.0,98.819828,98.975852,149.029713,149.185724,0.0,0.0,0.829782,0.834891
47.54,-0.0,0.0,98.712509,98.930975,149.117454,149.335919,0.0,0.0,0.835189,0.83946
47.55,-0.0,0.0,98.603117,98.91525,149.163311,149.47545,0.0,0.0,0.0,0.0
47.56,-0.0,0.0,98.556752,98.853303,149.245313,149.541858,0.0,0.0,0.847988,0.856619
47.57,-0.0,0.0,98.404476,98.857133,149.257981,149.710638,0.0,0.0,0.853713,0.861941
47.58,-0.0,0.0,98.398167,98.882013,149.2252,149.709046,0.0,0.0,0.858716,0.871343
47.59,-0.0,0.0,98.424511,98.799073,149.283841,149.658409,0.0,0.0,0.857162,0.870652
47.6,-0.0,0.0,98.377772,98.877136,149.182669,149.682039,0.0,0.0,0.860125,0.870571
47.61,-0.0,0.0,98.517434,98.87631,149.154959,149.513835,0.0,0.0,0.85612,0.870038
47.62,-0.0,0.0,98.575142,98.824781,149.18303,149.432675,0.0,0.0,0.850836,0.860785
47.63,-0.0,0.0,98.564625,98.97026,149.019824,149.425453,0.0,0.0,0.851104,0.858015
47.64,-0.0,0.0,98.720065,98.985253,148.98488,149.250062,0.0,0.0,0.842426,0.853621
47.65,-0.0,0.0,98.751198,98.969585,148.988785,149.207172,0.0,0.0,0.836172,0.843447
47.66,-0.0,0.0,98.751198,98.969585,148.988785,149.207172,0.0,0.0,0.835666,0.841651
47.67,-0.0,0.0,98.741625,99.069196,148.877466,149.205036,0.0,0.0,0.835666,0.841651
47.68,-0.0,0.0,98.819368,99.100129,148.842654,149.123403,0.0,0.0,0.0,0.0
47.69,-0.0,0.0,98.797805,99.187742,148.744407,149.134344,0.0,0.0,0.825675,0.833328
47.7,-0.0,0.0,98.852056,99.226378,148.697687,149.072016,0.0,0.0,0.820969,0.831583
47.71,-0.0,0.0,98.857166,99.247092,148.678186,149.068112,0.0,0.0,0.816898,0.827058
47.72,-0.0,0.0,98.817056,99.347348,148.575492,149.10579,0.0,0.0,0.015291,0.015413
47.73,-0.0,0.0,98.834118,99.348824,148.581679,149.096386,0.0,0.0,0.811134,0.825509
47.74,-0.0,0.0,98.768066,99.360821,148.595276,149.188037,0.0,0.0,0.810857,0.824804
47.75,-0.0,0.0,98.776564,99.32258,148.658498,149.20452,0.0,0.0,0.81314,0.829244
47.76,-0.0,0.0,98.753774,99.190623,148.814476,149.251319,0.0,0.0,0.816013,0.830864
47.77,-0.0,0.0,98.628971,99.206316,148.833328,149.410674,0.0,0.0,0.825017,0.836947
47.78,-0.0,0.0,98.619243,99.040626,149.043965,149.465342,0.0,0.0,0.8292,0.845043
47.79,-0.0,0.0,98.535663,98.863478,149.268296,149.596111,0.0,0.0,0.840637,0.852256
47.8,-0.0,0.0,98.461201,98.867101,149.285008,149.690902,0.0,0.0,0.855109,0.864217
47.81,-0.0,0.0,98.543265,98.730585,149.415565,149.602885,0.0,0.0,0.857955,0.869264
47.82,-0.0,0.0,98.468785,98.702935,149.424207,149.658351,0.0,0.0,0.863083,0.868302
47.83,-0.0,0.0,98.469847,98.781991,149.30521,149.617348,0.0,0.0,0.866125,0.872665
47.84,-0.0,0.0,98.549489,98.752339,149.288357,149.491201,0.0,0.0,0.859922,0.868617
47.85,-0.0,0.0,98.536878,98.911324,149.094721,149.469173,0.0,0.0,0.0,0.0
47.86,-0.0,0.0,98.560956,99.060146,148.913406,149.41259,0.0,0.0,0.0163,0.016421
47.87,-0.0,0.0,98.633757,99.132907,148.820692,149.319848,0.0,0.0,0.015997,0.016158
47.88,-0.0,0.0,98.626936,99.219664,148.725145,149.317867,0.0,0.0,0.015771,0.015929
47.89,-0.0,0.0,98.665707,99.305182,148.624169,149.263643,0.0,0.0,0.015441,0.015643
47.9,-0.0,0.0,98.728462,99.321128,148.597917,149.19059,0.0,0.0,0.015441,0.015643
47.91,-0.0,0.0,98.729783,99.36923,148.549484,149.188931,0.0,0.0,0.815036,0.831158
47.92,-0.0,0.0,98.794012,99.371088,148.552627,149.129703,0.0,0.0,0.81231,0.829685
47.93,-0.0,0.0,98.906066,99.32721,148.619649,149.040792,0.0,0.0,0.015181,0.015361
47.94,-0.0,0.0,98.890333,99.280342,148.696964,149.086973,0.0,0.0,0.810607,0.822
47.95,-0.0,0.0,98.90213,99.229779,148.776771,149.10442,0.0,0.0,0.818529,0.827426
47.96,-0.0,0.0,98.870489,99.104561,148.938943,149.173009,0.0,0.0,0.818529,0.827426
47.97,-0.0,0.0,98.777469,99.011564,149.063554,149.297661,0.0,0.0,0.0,0.0
47.98,-0.0,0.0,98.729523,98.901209,149.193592,149.365291,0.0,0.0,0.0,0.0
47.99,-0.0,0.0,98.667545,98.808016,149.294829,149.435295,0.0,0.0,0.845694,0.850426
48.0,-0.0,0.0,98.619408,98.759872,149.331299,149.471757,0.0,0.0,0.853175,0.857062
48.01,-0.0,0.0,98.64246,98.736094,149.322927,149.416567,0.0,0.0,0.856888,0.860783
48.02,-0.0,0.0,98.604558,98.807394,149.215536,149.418365,0.0,0.0,0.856255,0.858849
48.03,-0.0,0.0,98.682862,98.854478,149.138684,149.3103,0.0,0.0,0.851835,0.857449
48.04,-0.0,0.0,98.714634,98.917427,149.054292,149.257079,0.0,0.0,0.845621,0.85035
